feedback_id,feedback,question,label,label_id,annotator_1,annotator_2,annotator_3
f571_q3,the lessons were informative but not stimulating.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f571_q4,sometimes i feel restless because of the teaching style.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f572_q1,"occasionally, i lose interest because the class is too calm.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f572_q2,"i liked how uneventful everything was, even if it was boring.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f572_q3,sometimes it felt more like reading notes than teaching.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f572_q4,the monotone lessons make me feel sleepy and less engaged.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f573_q1,enjoyable learning.,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f573_q2,"the broad idea of topic he was teaching ,that can make students feel interested .",what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f573_q3,nothing. [professor] best prof! <3<3,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f573_q4,"he was my prof for 2 subjects already, honestly the best teacher. that is why i dont really have any complaints with my grades cause whatever the outco...","any further, constructive comment:",joy,0,joy,joy,joy
f574_q1,more activities because his activities are fun for me to do,what changes would you recommend to improve this course?,joy,0,joy,joy,acceptance
f574_q2,explains well and uses different analogy to help us understand,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f574_q3,it is easy to understand,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f574_q4,we love [professor]! <3<3<3,"any further, constructive comment:",joy,0,joy,joy,joy
f575_q1,make it more fun and joyful yet serious,what changes would you recommend to improve this course?,joy,0,joy,joy,acceptance
f575_q2,"top 1 best prof so far, its obvious that he loves his work and you can clearly see it with the way he teaches us. he explains everything so well, give...",what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f575_q3,"a guider, understanding, smooth teaching,",what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f575_q4,"very understanding, always in a good mood.","any further, constructive comment:",joy,0,joy,joy,joy
f576_q1,i had fun and just wished we had more time face to face in lab.,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f576_q2,"the instructor is very understanding and cares about the student, strict during exams but does not give a lot of pressure to the students",what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f576_q3,learning about the subject is easy becauss of the teachee,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f576_q4,"[professor] very student friendly, always good mood!","any further, constructive comment:",joy,0,joy,joy,joy
f577_q1,more practical activities because i enjoyed the activities that were given to us by our instructor even though its not that easy.,what changes would you recommend to improve this course?,joy,0,joy,joy,acceptance
f577_q2,the professor is very understanding and knows his student very well. gives a real-life scenario so we can apply it when we work in real life does not f...,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f577_q3,none,what did you like least about your instructor is teaching?,acceptance,2,acceptance,joy,satisfaction
f577_q4,thankyou sir for teaching us 💟,"any further, constructive comment:",joy,0,joy,joy,joy
f578_q1,"nothing, sir is the g.o.a.t (greatest of all time)",what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f578_q2,the instructor teaches us like we are in a network engineering school the instructor knows the subject very well gives us time to finish our assignmen...,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f578_q4,thank you for teaching us [professor],"any further, constructive comment:",joy,0,joy,joy,joy
f579_q1,"nothing, this is the best class i have been in so far.",what changes would you recommend to improve this course?,joy,0,joy,joy,satisfaction
f579_q2,real-time learning examples.,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f579_q4,"maybe go a bit slower on the explanation, but other than that i loved the subject and would love to have you again as an instructor","any further, constructive comment:",joy,0,joy,joy,joy
f580_q1,"none, the goat [professor]",what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f580_q2,"the dynamic way the professor would teach, especially in a lecture since he comes up with ways to relate the subject to what we already know.",what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f580_q4,"the best ka talaga sir hehe, happy new year po <3","any further, constructive comment:",joy,0,joy,joy,joy
f581_q1,i believe the professor knows best how to improve the course. absolutely great!,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f581_q2,"that they relate the previous topic discussed to the current topic, it helps us students refresh ourselves and connect the dots to the current topic.",what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f581_q3,my instructor is teaching is so energetic to anyone and teach in a charismatic way,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f581_q4,"none, he does his job well","any further, constructive comment:",joy,0,joy,joy,joy
f582_q1,nobody is perfect but that is what makes us humans. so i would say that just be him and continue his style of teaching,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f582_q2,[professor] explains the topics presented in a compact and easy to understand manner,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f582_q3,"kind and gets along well with the class.""",what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f582_q4,great teacher!,"any further, constructive comment:",joy,0,joy,joy,joy
f583_q1,i have no chnages in mind my experience was amazing,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f583_q2,how he explains the problems with real life situations to better understand the concept of the problem or syntax of code,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f583_q3,i do not have any because i just loved all about my instructor is teachings,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f583_q4,very good.,"any further, constructive comment:",joy,0,joy,joy,joy
f584_q1,"i do not have any particular changes in mind, the class and also the instructor was amazing, the instructor has delivered a comprehensive and engaging ...",what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f584_q2,very smooth and understanding prof,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f584_q3,nice,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f584_q4,"[professor] is really a professional, he do not answer phone calls during his lecture time even though it will still ring for many times after he decl...","any further, constructive comment:",joy,0,joy,joy,joy
f585_q1,everything is excellent,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
f585_q2,he is very attentive and always interact with students,what did you like best about your instructor is teaching?,joy,0,joy,joy,joy
f585_q3,very good,what did you like least about your instructor is teaching?,joy,0,joy,joy,joy
f585_q4,[professor] is a good instructor over all,"any further, constructive comment:",joy,0,joy,joy,joy
f586_q1,everything is excellent,what changes would you recommend to improve this course?,joy,0,joy,joy,joy
